Date,price
2004-03-30,6494.7099609375
2004-03-31,6522.18994140625
2004-04-01,6523.490234375
2004-04-02,6545.5400390625
2004-04-05,6682.72998046875
2004-04-06,6635.5400390625
2004-04-07,6646.740234375
2004-04-08,6672.85986328125
2004-04-09,6620.35986328125
2004-04-12,6777.77978515625
2004-04-13,6794.330078125
2004-04-14,6880.18017578125
2004-04-15,6736.7900390625
2004-04-16,6818.2001953125
2004-04-19,6779.18017578125
2004-04-20,6799.97021484375
2004-04-21,6810.25
2004-04-22,6732.08984375
2004-04-23,6748.10009765625
2004-04-26,6710.7001953125
2004-04-27,6646.7998046875
2004-04-28,6574.75
2004-04-29,6402.2099609375
2004-04-30,6117.81005859375
2004-05-03,6029.77001953125
2004-05-04,6188.14990234375
2004-05-05,5854.22998046875
2004-05-06,5909.7900390625
2004-05-07,6040.259765625
2004-05-10,5825.0498046875
2004-05-11,5886.35986328125
2004-05-12,5958.7900390625
2004-05-13,5918.08984375
2004-05-14,5777.31982421875
2004-05-17,5482.9599609375
2004-05-18,5557.68017578125
2004-05-19,5860.580078125
2004-05-20,5815.330078125
2004-05-21,5964.93994140625
2004-05-24,5942.080078125
2004-05-25,5958.3798828125
2004-05-26,6027.27001953125
2004-05-27,6033.0498046875
2004-05-28,6137.259765625
2004-05-31,5977.83984375
2004-06-01,5986.2001953125
2004-06-02,5875.669921875
2004-06-03,5671.4501953125
2004-06-04,5724.89013671875
2004-06-07,5935.81982421875
2004-06-08,5986.759765625
2004-06-09,5965.7001953125
2004-06-10,5867.509765625
2004-06-11,5735.06982421875
2004-06-14,5574.080078125
2004-06-15,5646.490234375
2004-06-16,5560.16015625
2004-06-17,5664.35009765625
2004-06-18,5569.2900390625
2004-06-21,5556.5400390625
2004-06-23,5729.2998046875
2004-06-24,5779.08984375
2004-06-25,5802.5498046875
2004-06-28,5709.83984375
2004-06-29,5741.52001953125
2004-06-30,5839.43994140625
2004-07-01,5836.91015625
2004-07-02,5746.7001953125
2004-07-05,5659.77978515625
2004-07-06,5733.56982421875
2004-07-07,5727.77978515625
2004-07-08,5713.39013671875
2004-07-09,5777.72021484375
2004-07-12,5758.740234375
2004-07-13,5685.56982421875
2004-07-14,5623.64990234375
2004-07-15,5542.7998046875
2004-07-16,5502.14013671875
2004-07-19,5489.10009765625
2004-07-20,5325.68017578125
2004-07-21,5409.1298828125
2004-07-22,5387.9599609375
2004-07-23,5373.85009765625
2004-07-26,5331.7099609375
2004-07-27,5398.60986328125
2004-07-28,5383.56982421875
2004-07-29,5349.66015625
2004-07-30,5420.56982421875
2004-08-02,5350.39990234375
2004-08-03,5367.22021484375
2004-08-04,5316.8701171875
2004-08-05,5427.60986328125
2004-08-06,5399.16015625
2004-08-09,5399.4501953125
2004-08-10,5393.72998046875
2004-08-11,5367.33984375
2004-08-12,5368.02001953125
2004-08-13,5389.93017578125
2004-08-16,5352.009765625
2004-08-17,5342.490234375
2004-08-18,5427.75
2004-08-19,5602.990234375
2004-08-20,5622.85986328125
2004-08-23,5660.97021484375
2004-08-26,5813.39013671875
2004-08-27,5797.7099609375
2004-08-30,5788.93994140625
2004-08-31,5765.5400390625
2004-09-01,5858.14013671875
2004-09-02,5852.85009765625
2004-09-03,5761.14013671875
2004-09-06,5775.990234375
2004-09-07,5846.830078125
2004-09-08,5846.02001953125
2004-09-09,5842.93017578125
2004-09-10,5846.18994140625
2004-09-13,5928.22021484375
2004-09-14,5919.77001953125
2004-09-15,5871.06982421875
2004-09-16,5891.0498046875
2004-09-17,5818.39013671875
2004-09-20,5864.5400390625
2004-09-21,5949.259765625
2004-09-22,5970.18017578125
2004-09-23,5937.25
2004-09-24,5892.2099609375
2004-09-27,5849.22021484375
2004-09-29,5809.75
2004-09-30,5845.68994140625
2004-10-01,5945.35009765625
2004-10-04,6077.9599609375
2004-10-05,6081.009765625
2004-10-06,6060.60986328125
2004-10-07,6103.0
2004-10-08,6102.16015625
2004-10-11,6089.27978515625
2004-10-12,5979.56005859375
2004-10-13,5963.06982421875
2004-10-14,5831.06982421875
2004-10-15,5820.81982421875
2004-10-18,5772.1201171875
2004-10-19,5807.7900390625
2004-10-20,5788.33984375
2004-10-21,5797.240234375
2004-10-22,5774.669921875
2004-10-26,5662.8798828125
2004-10-27,5650.97021484375
2004-10-28,5695.56005859375
2004-10-29,5705.93017578125
2004-11-01,5656.169921875
2004-11-02,5759.60986328125
2004-11-03,5862.85009765625
2004-11-04,5860.72998046875
2004-11-05,5931.31005859375
2004-11-08,5937.4599609375
2004-11-09,5945.2001953125
2004-11-10,5948.490234375
2004-11-11,5874.52001953125
2004-11-12,5917.16015625
2004-11-15,5906.68994140625
2004-11-16,5910.85009765625
2004-11-17,6028.68017578125
2004-11-18,6049.490234375
2004-11-19,6026.5498046875
2004-11-22,5838.419921875
2004-11-23,5851.10009765625
2004-11-24,5911.31005859375
2004-11-25,5855.240234375
2004-11-26,5778.64990234375
2004-11-29,5785.259765625
2004-11-30,5844.759765625
2004-12-01,5798.6201171875
2004-12-02,5867.9501953125
2004-12-03,5893.27001953125
2004-12-06,5919.169921875
2004-12-07,5925.27978515625
2004-12-08,5892.509765625
2004-12-09,5913.97021484375
2004-12-10,5911.6298828125
2004-12-13,5878.89013671875
2004-12-14,5909.64990234375
2004-12-15,6002.580078125
2004-12-16,6019.22998046875
2004-12-17,6009.31982421875
2004-12-20,5985.93994140625
2004-12-21,5987.85009765625
2004-12-22,6001.52001953125
2004-12-23,5997.669921875
2004-12-24,6019.419921875
2004-12-27,5985.93994140625
2004-12-28,6000.56982421875
2004-12-29,6088.490234375
2004-12-30,6100.85986328125
2004-12-31,6139.68994140625
2005-01-03,6143.1201171875
2005-01-04,6060.4599609375
2005-01-05,5988.3701171875
2005-01-06,5982.1201171875
2005-01-07,5935.990234375
2005-01-10,5942.85009765625
2005-01-11,5975.66015625
2005-01-12,5879.080078125
2005-01-13,5853.93994140625
2005-01-14,5889.52001953125
2005-01-17,5945.27001953125
2005-01-18,5933.56982421875
2005-01-19,5895.35009765625
2005-01-20,5888.10009765625
2005-01-21,5848.91015625
2005-01-24,5771.47998046875
2005-01-25,5782.75
2005-01-26,5835.3701171875
2005-01-27,5842.759765625
2005-01-28,5879.93017578125
2005-01-31,5994.22998046875
2005-02-01,5981.5400390625
2005-02-02,6018.68994140625
2005-02-03,6034.60009765625
2005-02-14,6112.39990234375
2005-02-15,6122.39013671875
2005-02-16,6143.490234375
2005-02-17,6072.16015625
2005-02-18,6115.43017578125
2005-02-21,6142.77978515625
2005-02-22,6107.169921875
2005-02-23,6121.52001953125
2005-02-24,6128.33984375
2005-02-25,6207.830078125
2005-03-01,6259.68994140625
2005-03-02,6225.25
2005-03-03,6202.3798828125
2005-03-04,6193.6201171875
2005-03-07,6220.52001953125
2005-03-08,6173.33984375
2005-03-09,6213.27978515625
2005-03-10,6192.52978515625
2005-03-11,6204.22998046875
2005-03-14,6155.509765625
2005-03-15,6063.47998046875
2005-03-16,6072.35986328125
2005-03-17,6032.47021484375
2005-03-18,6043.9501953125
2005-03-21,6058.9599609375
2005-03-22,6018.7900390625
2005-03-23,6019.490234375
2005-03-24,6001.0
2005-03-25,6065.91015625
2005-03-28,6048.740234375
2005-03-29,5961.240234375
2005-03-30,5957.97998046875
2005-03-31,6005.8798828125
2005-04-01,6028.75
2005-04-04,6019.93017578125
2005-04-06,6013.490234375
2005-04-07,5971.759765625
2005-04-08,6024.06982421875
2005-04-11,5979.419921875
2005-04-12,5993.89013671875
2005-04-13,5998.080078125
2005-04-14,5976.68017578125
2005-04-15,5888.3701171875
2005-04-18,5715.16015625
2005-04-19,5748.35009765625
2005-04-20,5693.009765625
2005-04-21,5721.990234375
2005-04-22,5747.08984375
2005-04-25,5758.31005859375
2005-04-26,5805.25
2005-04-27,5778.27001953125
2005-04-28,5842.27001953125
2005-04-29,5818.06982421875
2005-05-03,5818.22021484375
2005-05-04,5803.68017578125
2005-05-05,5927.5
2005-05-06,5967.9599609375
2005-05-09,5966.85009765625
2005-05-10,5949.7998046875
2005-05-11,5917.1298828125
2005-05-12,5934.60009765625
2005-05-13,5981.47998046875
2005-05-16,5925.8798828125
2005-05-17,5894.009765625
2005-05-18,5890.830078125
2005-05-19,5970.7099609375
2005-05-20,5954.68994140625
2005-05-23,5885.4501953125
2005-05-24,5909.10009765625
2005-05-25,5888.52978515625
2005-05-26,5939.419921875
2005-05-27,5991.5498046875
2005-05-30,6009.52001953125
2005-05-31,6011.56005859375
2005-06-01,5971.6201171875
2005-06-02,6039.47998046875
2005-06-03,6107.9501953125
2005-06-06,6137.56982421875
2005-06-07,6105.7900390625
2005-06-08,6161.66015625
2005-06-09,6145.919921875
2005-06-10,6192.35009765625
2005-06-13,6231.0498046875
2005-06-14,6205.759765625
2005-06-15,6252.10009765625
2005-06-16,6282.41015625
2005-06-17,6293.56005859375
2005-06-20,6296.89013671875
2005-06-21,6278.4599609375
2005-06-22,6357.830078125
2005-06-23,6373.85986328125
2005-06-24,6340.68994140625
2005-06-27,6302.990234375
2005-06-28,6316.83984375
2005-06-29,6231.64990234375
2005-06-30,6241.93994140625
2005-07-01,6272.14013671875
2005-07-04,6271.2001953125
2005-07-05,6232.0400390625
2005-07-06,6222.0498046875
2005-07-07,6212.60009765625
2005-07-08,6201.39990234375
2005-07-11,6298.85986328125
2005-07-12,6358.81005859375
2005-07-13,6377.08984375
2005-07-14,6418.35009765625
2005-07-15,6410.58984375
2005-07-19,6416.33984375
2005-07-20,6423.81005859375
2005-07-21,6394.02978515625
2005-07-22,6380.72998046875
2005-07-25,6420.4501953125
2005-07-26,6366.16015625
2005-07-27,6327.25
2005-07-28,6375.64013671875
2005-07-29,6311.97998046875
2005-08-01,6307.93017578125
2005-08-02,6343.5400390625
2005-08-03,6455.56982421875
2005-08-04,6446.009765625
2005-08-08,6380.02978515625
2005-08-09,6380.0
2005-08-10,6356.83984375
2005-08-11,6353.7099609375
2005-08-12,6350.89990234375
2005-08-15,6245.1298828125
2005-08-16,6242.39990234375
2005-08-17,6241.919921875
2005-08-18,6205.08984375
2005-08-19,6158.93994140625
2005-08-22,6206.64990234375
2005-08-23,6195.18017578125
2005-08-24,6127.240234375
2005-08-25,6109.66015625
2005-08-26,6136.5498046875
2005-08-29,6049.43994140625
2005-08-30,6032.1201171875
2005-08-31,6033.47021484375
2005-09-02,6116.0498046875
2005-09-05,6098.77978515625
2005-09-06,6140.14013671875
2005-09-07,6141.14013671875
2005-09-08,6149.8798828125
2005-09-09,6119.06005859375
2005-09-12,6164.97998046875
2005-09-13,6169.080078125
2005-09-14,6148.7001953125
2005-09-15,6082.56005859375
2005-09-16,6031.240234375
2005-09-19,6035.58984375
2005-09-20,6105.35009765625
2005-09-21,6067.33984375
2005-09-22,5972.06005859375
2005-09-23,5925.5400390625
2005-09-26,5930.2001953125
2005-09-27,5945.0498046875
2005-09-28,5931.3798828125
2005-09-29,6009.990234375
2005-09-30,6118.60986328125
2005-10-03,6123.919921875
2005-10-04,6142.1201171875
2005-10-05,6135.009765625
2005-10-06,6095.81005859375
2005-10-07,6081.83984375
2005-10-11,6066.58984375
2005-10-12,5987.39990234375
2005-10-13,5960.10986328125
2005-10-14,5969.06982421875
2005-10-17,5826.27001953125
2005-10-18,5830.7900390625
2005-10-19,5694.16015625
2005-10-20,5748.0
2005-10-21,5738.759765625
2005-10-24,5717.27978515625
2005-10-25,5721.31005859375
2005-10-26,5700.72021484375
2005-10-27,5661.18017578125
2005-10-28,5632.97021484375
2005-10-31,5764.2998046875
2005-11-01,5798.41015625
2005-11-02,5870.3701171875
2005-11-03,5858.009765625
2005-11-04,5911.740234375
2005-11-07,5860.39013671875
2005-11-08,5849.6298828125
2005-11-09,5971.06005859375
2005-11-10,5988.3701171875
2005-11-11,6075.259765625
2005-11-14,6083.6201171875
2005-11-15,6030.740234375
2005-11-16,6046.2001953125
2005-11-17,6020.93994140625
2005-11-18,6106.740234375
2005-11-21,6103.419921875
2005-11-22,6059.18994140625
2005-11-23,6123.52001953125
2005-11-24,6111.89013671875
2005-11-25,6128.2001953125
2005-11-28,6203.83984375
2005-11-29,6139.509765625
2005-11-30,6203.47021484375
2005-12-01,6179.81982421875
2005-12-02,6228.9501953125
2005-12-05,6348.31005859375
2005-12-06,6350.52001953125
2005-12-07,6329.52001953125
2005-12-08,6249.18994140625
2005-12-09,6264.35986328125
2005-12-12,6266.2900390625
2005-12-13,6261.18017578125
2005-12-14,6235.35009765625
2005-12-15,6258.47021484375
2005-12-16,6350.68994140625
2005-12-19,6431.419921875
2005-12-20,6427.83984375
2005-12-21,6471.89013671875
2005-12-22,6417.2001953125
2005-12-23,6512.6298828125
2005-12-26,6534.77001953125
2005-12-27,6531.58984375
2005-12-28,6524.39990234375
2005-12-29,6575.52978515625
2005-12-30,6548.33984375
2006-01-02,6462.06005859375
2006-01-03,6591.77001953125
2006-01-04,6616.43994140625
2006-01-05,6709.8701171875
2006-01-06,6694.81982421875
2006-01-09,6742.39013671875
2006-01-10,6707.39990234375
2006-01-11,6735.89013671875
2006-01-12,6725.60986328125
2006-01-13,6682.35009765625
2006-01-16,6724.18017578125
2006-01-17,6711.0400390625
2006-01-18,6498.919921875
2006-01-19,6512.2900390625
2006-01-20,6486.6298828125
2006-01-23,6381.97021484375
2006-01-24,6451.93994140625
2006-01-25,6532.18017578125
2006-02-03,6594.60009765625
2006-02-06,6719.9599609375
2006-02-07,6720.080078125
2006-02-08,6624.10986328125
2006-02-09,6630.1298828125
2006-02-10,6594.919921875
2006-02-13,6562.2900390625
2006-02-14,6612.97021484375
2006-02-15,6598.490234375
2006-02-16,6683.93017578125
2006-02-17,6673.75
2006-02-20,6686.5498046875
2006-02-21,6631.509765625
2006-02-22,6530.7001953125
2006-02-23,6474.68994140625
2006-02-24,6538.22021484375
2006-02-27,6561.6298828125
2006-03-01,6613.39013671875
2006-03-02,6642.9599609375
2006-03-03,6553.66015625
2006-03-06,6575.77978515625
2006-03-07,6494.14990234375
2006-03-08,6459.56982421875
2006-03-09,6486.47021484375
2006-03-10,6490.68017578125
2006-03-13,6544.6298828125
2006-03-14,6460.009765625
2006-03-15,6518.7001953125
2006-03-16,6504.97998046875
2006-03-17,6528.56982421875
2006-03-20,6516.52001953125
2006-03-21,6458.02978515625
2006-03-22,6391.259765625
2006-03-23,6364.60009765625
2006-03-24,6376.6201171875
2006-03-27,6421.85009765625
2006-03-28,6453.85009765625
2006-03-29,6498.02978515625
2006-03-30,6546.06005859375
2006-03-31,6613.97021484375
2006-04-03,6660.759765625
2006-04-04,6665.60009765625
2006-04-06,6760.81982421875
2006-04-07,6781.93994140625
2006-04-10,6780.64013671875
2006-04-11,6757.169921875
2006-04-12,6808.5
2006-04-13,6855.740234375
2006-04-14,6952.5400390625
2006-04-17,7000.08984375
2006-04-18,6989.4599609375
2006-04-19,7038.77978515625
2006-04-20,7102.740234375
2006-04-21,7093.0498046875
2006-04-24,7096.0400390625
2006-04-25,7059.93994140625
2006-04-26,7168.97998046875
2006-04-27,7136.2099609375
2006-04-28,7171.77001953125
2006-05-02,7199.60009765625
2006-05-03,7242.3701171875
2006-05-04,7345.0400390625
2006-05-05,7370.43994140625
2006-05-08,7474.0498046875
2006-05-09,7388.93994140625
2006-05-10,7324.7099609375
2006-05-11,7361.4501953125
2006-05-12,7278.9599609375
2006-05-15,7176.35009765625
2006-05-16,7069.89990234375
2006-05-17,7116.830078125
2006-05-18,7034.02978515625
2006-05-19,7074.14990234375
2006-05-22,6938.259765625
2006-05-23,6843.97998046875
2006-05-24,6877.009765625
2006-05-25,6861.64990234375
2006-05-26,6879.509765625
2006-05-29,6878.8798828125
2006-05-30,6846.9501953125
2006-06-01,6872.83984375
2006-06-02,6959.64013671875
2006-06-05,6715.27001953125
2006-06-06,6730.27001953125
2006-06-07,6612.740234375
2006-06-08,6331.81005859375
2006-06-09,6444.6298828125
2006-06-12,6442.89990234375
2006-06-13,6337.2099609375
2006-06-14,6469.009765625
2006-06-15,6426.39013671875
2006-06-16,6575.77001953125
2006-06-19,6583.0400390625
2006-06-20,6363.5498046875
2006-06-21,6299.58984375
2006-06-22,6485.14990234375
2006-06-23,6452.31005859375
2006-06-26,6523.68017578125
2006-06-27,6572.39013671875
2006-06-28,6540.93017578125
2006-06-29,6607.39013671875
2006-06-30,6704.41015625
2006-07-03,6718.5
2006-07-04,6734.509765625
2006-07-05,6659.9599609375
2006-07-06,6659.06982421875
2006-07-07,6660.60986328125
2006-07-10,6682.4599609375
2006-07-11,6639.1298828125
2006-07-12,6634.08984375
2006-07-13,6567.60009765625
2006-07-14,6428.02978515625
2006-07-17,6257.7998046875
2006-07-18,6285.31005859375
2006-07-19,6277.240234375
2006-07-20,6443.740234375
2006-07-21,6420.009765625
2006-07-24,6359.6298828125
2006-07-25,6390.990234375
2006-07-26,6376.39013671875
2006-07-27,6459.25
2006-07-28,6480.06982421875
2006-07-31,6454.580078125
2006-08-01,6441.4599609375
2006-08-02,6471.419921875
2006-08-03,6462.31982421875
2006-08-04,6442.60986328125
2006-08-07,6416.60986328125
2006-08-08,6502.14013671875
2006-08-09,6573.22021484375
2006-08-10,6578.60986328125
2006-08-11,6571.10009765625
2006-08-14,6611.89990234375
2006-08-15,6615.1298828125
2006-08-16,6696.6298828125
2006-08-17,6733.4599609375
2006-08-18,6721.080078125
2006-08-21,6505.919921875
2006-08-22,6590.2001953125
2006-08-23,6556.330078125
2006-08-24,6550.64013671875
2006-08-25,6526.22021484375
2006-08-28,6444.759765625
2006-08-29,6479.91015625
2006-08-30,6587.1201171875
2006-08-31,6611.77001953125
2006-09-01,6651.4599609375
2006-09-04,6750.77978515625
2006-09-05,6734.72998046875
2006-09-06,6688.39990234375
2006-09-07,6685.22998046875
2006-09-08,6693.10986328125
2006-09-11,6693.8798828125
2006-09-12,6625.72998046875
2006-09-13,6664.8701171875
2006-09-14,6598.8701171875
2006-09-15,6681.08984375
2006-09-18,6882.47998046875
2006-09-19,6881.8701171875
2006-09-20,6877.77001953125
2006-09-21,6889.89013671875
2006-09-22,6885.60009765625
2006-09-25,6911.2099609375
2006-09-26,6901.75
2006-09-27,6946.27001953125
2006-09-28,6885.1201171875
2006-09-29,6883.0498046875
2006-10-02,6960.9501953125
2006-10-03,6956.8798828125
2006-10-04,6874.97998046875
2006-10-05,6997.240234375
2006-10-11,7006.669921875
2006-10-12,6984.580078125
2006-10-13,7068.7998046875
2006-10-16,7151.419921875
2006-10-17,7075.1298828125
2006-10-18,7017.60009765625
2006-10-19,6995.830078125
2006-10-20,7039.3701171875
2006-10-23,7040.259765625
2006-10-24,7097.419921875
2006-10-25,7059.89013671875
2006-10-26,7080.83984375
2006-10-27,7086.740234375
2006-10-30,6995.2001953125
2006-10-31,7021.31982421875
2006-11-01,7013.990234375
2006-11-02,7078.10009765625
2006-11-03,7161.60986328125
2006-11-06,7120.43994140625
2006-11-07,7184.64990234375
2006-11-08,7178.33984375
2006-11-09,7151.1298828125
2006-11-10,7174.2001953125
2006-11-13,7136.06005859375
2006-11-14,7204.0400390625
2006-11-15,7236.85009765625
2006-11-16,7257.47998046875
2006-11-17,7259.5400390625
2006-11-20,7261.47998046875
2006-11-21,7309.68994140625
2006-11-22,7348.77001953125
2006-11-23,7384.68994140625
2006-11-24,7427.35986328125
2006-11-27,7498.14990234375
2006-11-28,7444.93994140625
2006-11-29,7474.18994140625
2006-11-30,7567.72021484375
2006-12-01,7613.56982421875
2006-12-04,7647.009765625
2006-12-05,7609.89990234375
2006-12-06,7693.330078125
2006-12-07,7686.52001953125
2006-12-08,7636.2998046875
2006-12-11,7612.1201171875
2006-12-12,7458.56005859375
2006-12-13,7450.2998046875
2006-12-14,7480.41015625
2006-12-15,7538.81982421875
2006-12-18,7624.6201171875
2006-12-19,7598.8798828125
2006-12-20,7648.35009765625
2006-12-21,7620.93994140625
2006-12-22,7652.47021484375
2006-12-25,7646.81005859375
2006-12-26,7727.58984375
2006-12-27,7733.18017578125
2006-12-28,7732.93017578125
2006-12-29,7823.72021484375
2007-01-02,7920.7998046875
2007-01-03,7917.2998046875
2007-01-04,7934.509765625
2007-01-05,7835.56982421875
2007-01-08,7736.7099609375
2007-01-09,7790.009765625
2007-01-10,7698.52001953125
2007-01-11,7618.5498046875
2007-01-12,7761.7099609375
2007-01-15,7783.5
2007-01-16,7792.080078125
2007-01-17,7833.97998046875
2007-01-18,7895.18017578125
2007-01-19,7840.080078125
2007-01-22,7842.47021484375
2007-01-23,7852.35986328125
2007-01-24,7935.5400390625
2007-01-25,7923.77001953125
2007-01-26,7821.31982421875
2007-01-29,7751.7900390625
2007-01-30,7739.91015625
2007-01-31,7699.64013671875
2007-02-01,7701.5400390625
2007-02-02,7777.02978515625
2007-02-05,7783.1201171875
2007-02-06,7875.75
2007-02-07,7850.06005859375
2007-02-08,7842.22021484375
2007-02-09,7859.52978515625
2007-02-12,7776.35986328125
2007-02-13,7736.830078125
2007-02-14,7809.4501953125
2007-02-26,7900.2001953125
2007-02-27,7901.9599609375
2007-03-01,7678.669921875
2007-03-02,7670.77001953125
2007-03-05,7344.56005859375
2007-03-06,7451.06005859375
2007-03-07,7480.89013671875
2007-03-08,7573.8701171875
2007-03-09,7568.2001953125
2007-03-12,7629.14990234375
2007-03-13,7684.0
2007-03-14,7570.27001953125
2007-03-15,7695.9599609375
2007-03-16,7719.7998046875
2007-03-19,7737.4599609375
2007-03-20,7736.2001953125
2007-03-21,7757.02978515625
2007-03-22,7823.669921875
2007-03-23,7859.31982421875
2007-03-26,7877.81982421875
2007-03-27,7845.169921875
2007-03-28,7788.14013671875
2007-03-29,7848.330078125
2007-03-30,7884.41015625
2007-04-02,7884.990234375
2007-04-03,7932.91015625
2007-04-04,8004.60986328125
2007-04-09,8056.56005859375
2007-04-10,8048.39013671875
2007-04-11,8084.4501953125
2007-04-12,8075.2001953125
2007-04-13,8002.2998046875
2007-04-16,8043.5400390625
2007-04-17,7959.2900390625
2007-04-18,8003.31005859375
2007-04-19,7888.6298828125
2007-04-20,7942.669921875
2007-04-23,8010.4599609375
2007-04-24,8045.009765625
2007-04-25,7984.64990234375
2007-04-26,8000.0400390625
2007-04-27,7949.419921875
2007-04-30,7875.419921875
2007-05-02,7903.0400390625
2007-05-03,7926.66015625
2007-05-04,8066.06005859375
2007-05-07,8115.27001953125
2007-05-08,8095.83984375
2007-05-09,8052.7001953125
2007-05-10,8096.85986328125
2007-05-11,8031.5400390625
2007-05-14,8030.56005859375
2007-05-15,7975.02978515625
2007-05-16,7988.56982421875
2007-05-17,8037.9599609375
2007-05-18,8034.14013671875
2007-05-21,8141.58984375
2007-05-22,8188.6298828125
2007-05-23,8221.7900390625
2007-05-24,8216.41015625
2007-05-25,8159.97021484375
2007-05-28,8156.81982421875
2007-05-29,8181.490234375
2007-05-30,8147.33984375
2007-05-31,8144.9501953125
2007-06-01,8249.900390625
2007-06-04,8294.7900390625
2007-06-05,8303.990234375
2007-06-06,8314.6796875
2007-06-07,8355.259765625
2007-06-08,8300.7099609375
2007-06-11,8338.8798828125
2007-06-12,8370.259765625
2007-06-13,8346.3896484375
2007-06-14,8450.7197265625
2007-06-15,8573.6396484375
2007-06-20,8755.8798828125
2007-06-21,8851.990234375
2007-06-22,8846.3896484375
2007-06-25,8939.1904296875
2007-06-26,8865.75
2007-06-27,8844.2197265625
2007-06-28,8892.830078125
2007-06-29,8883.2099609375
2007-07-02,8939.490234375
2007-07-03,8996.2001953125
2007-07-04,9068.98046875
2007-07-05,9148.7802734375
2007-07-06,9188.3095703125
2007-07-09,9369.83984375
2007-07-10,9384.73046875
2007-07-11,9290.9501953125
2007-07-12,9354.41015625
2007-07-13,9471.2998046875
2007-07-16,9417.3203125
2007-07-17,9509.73046875
2007-07-18,9485.349609375
2007-07-19,9473.3095703125
2007-07-20,9585.900390625
2007-07-23,9621.5703125
2007-07-24,9744.0595703125
2007-07-25,9740.1298828125
2007-07-26,9566.419921875
2007-07-27,9162.2802734375
2007-07-30,9072.5703125
2007-07-31,9287.25
2007-08-01,8891.8798828125
2007-08-02,8950.5703125
2007-08-03,9057.8203125
2007-08-06,8941.73046875
2007-08-07,8862.3095703125
2007-08-08,9099.4599609375
2007-08-09,9182.599609375
2007-08-10,8931.3095703125
2007-08-13,8938.9599609375
2007-08-14,8910.990234375
2007-08-15,8593.0400390625
2007-08-16,8201.3701171875
2007-08-17,8090.2900390625
2007-08-20,8515.599609375
2007-08-21,8479.080078125
2007-08-22,8493.4599609375
2007-08-23,8732.83984375
2007-08-24,8690.08984375
2007-08-27,8718.3095703125
2007-08-28,8727.5498046875
2007-08-29,8643.3203125
2007-08-30,8771.2099609375
2007-08-31,8982.16015625
2007-09-03,8979.9599609375
2007-09-04,8922.98046875
2007-09-05,8913.849609375
2007-09-06,9017.080078125
2007-09-07,9018.080078125
2007-09-10,8937.580078125
2007-09-11,9003.1201171875
2007-09-12,9018.1201171875
2007-09-13,8927.419921875
2007-09-14,9031.6298828125
2007-09-17,8899.91015625
2007-09-19,8926.3798828125
2007-09-20,8983.0302734375
2007-09-21,9105.2802734375
2007-09-26,9257.4697265625
2007-09-27,9413.650390625
2007-09-28,9411.9501953125
2007-10-01,9488.5
2007-10-02,9623.25
2007-10-03,9700.0703125
2007-10-04,9627.3896484375
2007-10-05,9617.259765625
2007-10-08,9717.169921875
2007-10-09,9639.830078125
2007-10-11,9697.669921875
2007-10-12,9496.4697265625
2007-10-15,9518.4501953125
2007-10-16,9592.4697265625
2007-10-17,9562.16015625
2007-10-18,9637.0703125
2007-10-19,9611.7197265625
2007-10-22,9360.6298828125
2007-10-23,9502.3896484375
2007-10-24,9442.6201171875
2007-10-25,9568.259765625
2007-10-26,9631.509765625
2007-10-29,9809.8798828125
2007-10-30,9757.9296875
2007-10-31,9711.3701171875
2007-11-01,9598.23046875
2007-11-02,9273.08984375
2007-11-05,9308.599609375
2007-11-06,9292.7998046875
2007-11-07,9300.2197265625
2007-11-08,8937.580078125
2007-11-09,8970.919921875
2007-11-12,8670.6103515625
2007-11-13,8727.2099609375
2007-11-14,8942.9296875
2007-11-15,8905.41015625
2007-11-16,8764.8203125
2007-11-19,8680.7099609375
2007-11-20,8680.8603515625
2007-11-21,8484.1103515625
2007-11-22,8499.3701171875
2007-11-23,8342.2001953125
2007-11-26,8528.330078125
2007-11-27,8375.759765625
2007-11-28,8276.259765625
2007-11-29,8447.0302734375
2007-11-30,8586.400390625
2007-12-03,8583.83984375
2007-12-04,8651.2802734375
2007-12-05,8676.9501953125
2007-12-06,8694.41015625
2007-12-07,8722.3798828125
2007-12-10,8598.0302734375
2007-12-11,8638.330078125
2007-12-12,8490.83984375
2007-12-13,8187.9501953125
2007-12-14,8118.080078125
2007-12-17,7830.85009765625
2007-12-18,7807.39013671875
2007-12-19,8014.31005859375
2007-12-20,7857.080078125
2007-12-21,7941.43994140625
2007-12-24,8135.47998046875
2007-12-25,8167.06982421875
2007-12-26,8156.39013671875
2007-12-27,8313.7197265625
2007-12-28,8396.9501953125
2007-12-31,8506.2802734375
2008-01-02,8323.0498046875
2008-01-03,8184.2001953125
2008-01-04,8221.099609375
2008-01-07,7883.3701171875
2008-01-08,7962.91015625
2008-01-09,8085.06005859375
2008-01-10,8057.27001953125
2008-01-11,8029.31005859375
2008-01-14,8173.41015625
2008-01-15,8428.83984375
2008-01-16,8179.5400390625
2008-01-17,8101.6298828125
2008-01-18,8184.64990234375
2008-01-21,8110.2001953125
2008-01-22,7581.9599609375
2008-01-23,7408.39990234375
2008-01-24,7517.0498046875
2008-01-25,7739.58984375
2008-01-28,7485.7900390625
2008-01-29,7576.419921875
2008-01-30,7543.5
2008-01-31,7521.1298828125
2008-02-01,7673.990234375
2008-02-12,7553.2998046875
2008-02-13,7550.5498046875
